cloud_name,region_name,instance_type,vcpu_count,memory_gb,on_demand_price
AWS,us-east-1,c6gd.large,2,4,0.0768
AWS,us-east-1,m7g.medium,1,4,0.0408
AWS,us-east-1,m8gd.xlarge,4,16,0.23064
AWS,us-east-1,r7a.4xlarge,16,128,1.2172
AWS,us-east-1,r6gd.16xlarge,64,512,3.6864
AWS,us-east-1,m6g.medium,1,4,0.0385
AWS,us-east-1,x1e.16xlarge,64,1952,13.344
AWS,us-east-1,r5b.xlarge,4,32,0.298
AWS,us-east-1,m7g.xlarge,4,16,0.1632
AWS,us-east-1,g4dn.8xlarge,32,128,2.176
AWS,us-east-1,c6i.24xlarge,96,192,4.08
AWS,us-east-1,c6g.metal,64,128,2.176
AWS,us-east-1,g4ad.xlarge,4,16,0.37853
AWS,us-east-1,i3.metal,72,512,4.992
AWS,us-east-1,c8g.xlarge,4,8,0.15952
AWS,us-east-1,d3en.4xlarge,16,64,2.103
AWS,us-east-1,c6in.24xlarge,96,192,5.4432
AWS,us-east-1,vt1.6xlarge,24,48,1.3
AWS,us-east-1,r6i.12xlarge,48,384,3.024
AWS,us-east-1,r7g.large,2,16,0.1071
AWS,us-east-1,g6.16xlarge,64,256,3.3968
AWS,us-east-1,c7i-flex.4xlarge,16,32,0.6783
AWS,us-east-1,g6.24xlarge,96,384,6.6752
AWS,us-east-1,m7i.metal-48xl,192,768,9.6768
AWS,us-east-1,c7a.metal-48xl,192,384,9.85344
AWS,us-east-1,m6id.xlarge,4,16,0.2373
AWS,us-east-1,i7i.16xlarge,64,512,6.0403
AWS,us-east-1,c6i.16xlarge,64,128,2.72
AWS,us-east-1,t4g.xlarge,4,16,0.1344
AWS,us-east-1,u7i-6tb.112xlarge,448,6144,62.79
AWS,us-east-1,c6id.8xlarge,32,64,1.6128
AWS,us-east-1,x2gd.xlarge,4,64,0.334
AWS,us-east-1,c7i.metal-48xl,192,384,8.568
AWS,us-east-1,i7ie.2xlarge,8,64,1.0396
AWS,us-east-1,c7i.large,2,4,0.08925
AWS,us-east-1,p3.2xlarge,8,61,3.06
AWS,us-east-1,g4ad.4xlarge,16,64,0.867
AWS,us-east-1,inf2.8xlarge,32,128,1.96786
AWS,us-east-1,m6id.metal,128,512,7.5936
AWS,us-east-1,t3a.xlarge,4,16,0.1504
AWS,us-east-1,p5en.48xlarge,192,2048,84.8
AWS,us-east-1,m7gd.metal,64,256,3.4171
AWS,us-east-1,m5a.2xlarge,8,32,0.344
AWS,us-east-1,hpc7g.4xlarge,16,128,1.6832
AWS,us-east-1,i7i.metal-48xl,192,1536,18.121
AWS,us-east-1,c5.2xlarge,8,16,0.34
AWS,us-east-1,r5b.large,2,16,0.149
AWS,us-east-1,c6gn.4xlarge,16,32,0.6912
AWS,us-east-1,c5a.4xlarge,16,32,0.616
AWS,us-east-1,i4g.8xlarge,32,256,2.47104
AWS,us-east-1,m7i.48xlarge,192,768,9.6768
AWS,us-east-1,m6gd.xlarge,4,16,0.1808
AWS,us-east-1,u-18tb1.112xlarge,448,18432,163.8
AWS,us-east-1,x8g.8xlarge,32,512,3.1264
AWS,us-east-1,x8g.16xlarge,64,1024,6.2528
AWS,us-east-1,m7i-flex.8xlarge,32,128,1.53216
AWS,us-east-1,m6a.12xlarge,48,192,2.0736
AWS,us-east-1,x2iedn.8xlarge,32,1024,6.669
AWS,us-east-1,r6i.32xlarge,128,1024,8.064
AWS,us-east-1,m5n.large,2,8,0.119
AWS,us-east-1,c6in.32xlarge,128,256,7.2576
AWS,us-east-1,i7ie.12xlarge,48,384,6.2376
AWS,us-east-1,i4g.2xlarge,8,64,0.61776
AWS,us-east-1,m6a.48xlarge,192,768,8.2944
AWS,us-east-1,r7iz.16xlarge,64,512,5.952
AWS,us-east-1,r6a.large,2,16,0.1134
AWS,us-east-1,m6a.large,2,8,0.0864
AWS,us-east-1,t4g.small,2,2,0.0168
AWS,us-east-1,r6i.16xlarge,64,512,4.032
AWS,us-east-1,c6in.4xlarge,16,32,0.9072
AWS,us-east-1,c7i.12xlarge,48,96,2.142
AWS,us-east-1,t3.medium,2,4,0.0416
AWS,us-east-1,inf2.24xlarge,96,384,6.49063
AWS,us-east-1,i7i.metal-24xl,96,768,9.0605
AWS,us-east-1,r5.12xlarge,48,384,3.024
AWS,us-east-1,c5ad.16xlarge,64,128,2.752
AWS,us-east-1,r5d.metal,96,768,6.912
AWS,us-east-1,x1.32xlarge,128,1952,13.338
AWS,us-east-1,m7gd.medium,1,4,0.0534
AWS,us-east-1,c8gd.48xlarge,192,384,9.40608
AWS,us-east-1,r6id.large,2,16,0.1512
AWS,us-east-1,r5n.metal,96,768,7.152
AWS,us-east-1,r7a.16xlarge,64,512,4.8688
AWS,us-east-1,m6idn.12xlarge,48,192,3.81888
AWS,us-east-1,r8g.metal-48xl,192,1536,11.31072
AWS,us-east-1,c7gd.xlarge,4,8,0.1814
AWS,us-east-1,m6gd.16xlarge,64,256,2.8928
AWS,us-east-1,m7gd.2xlarge,8,32,0.4271
AWS,us-east-1,c6i.8xlarge,32,64,1.36
AWS,us-east-1,m5.4xlarge,16,64,0.768
AWS,us-east-1,m5zn.12xlarge,48,192,3.9641
AWS,us-east-1,g4dn.12xlarge,48,192,3.912
AWS,us-east-1,c6gd.16xlarge,64,128,2.4576
AWS,us-east-1,x2iedn.xlarge,4,128,0.83363
AWS,us-east-1,i7ie.18xlarge,72,576,9.3564
AWS,us-east-1,r5d.16xlarge,64,512,4.608
AWS,us-east-1,c7g.medium,1,2,0.0363
AWS,us-east-1,g4dn.metal,96,384,7.824
AWS,us-east-1,m5n.12xlarge,48,192,2.856
AWS,us-east-1,g6e.xlarge,4,32,1.861
AWS,us-east-1,g5g.16xlarge,64,128,2.744
AWS,us-east-1,m5dn.12xlarge,48,192,3.264
AWS,us-east-1,r7gd.xlarge,4,32,0.2722
AWS,us-east-1,m4.16xlarge,64,256,3.2
AWS,us-east-1,c6g.large,2,4,0.068
AWS,us-east-1,m5dn.16xlarge,64,256,4.352
AWS,us-east-1,c6in.xlarge,4,8,0.2268
AWS,us-east-1,x2gd.12xlarge,48,768,4.008
AWS,us-east-1,inf1.2xlarge,8,16,0.362
AWS,us-east-1,m7a.metal-48xl,192,768,11.12832
AWS,us-east-1,m5dn.4xlarge,16,64,1.088
AWS,us-east-1,x2iedn.16xlarge,64,2048,13.338
AWS,us-east-1,m6in.metal,128,512,8.91072
AWS,us-east-1,m5n.metal,96,384,5.712
AWS,us-east-1,g5.2xlarge,8,32,1.212
AWS,us-east-1,i7i.2xlarge,8,64,0.755
AWS,us-east-1,c7gn.8xlarge,32,64,1.9968
AWS,us-east-1,m6in.12xlarge,48,192,3.34152
AWS,us-east-1,g3.16xlarge,64,488,4.56
AWS,us-east-1,r6i.4xlarge,16,128,1.008
AWS,us-east-1,m5ad.16xlarge,64,256,3.296
AWS,us-east-1,r5n.4xlarge,16,128,1.192
AWS,us-east-1,m8gd.12xlarge,48,192,2.76768
AWS,us-east-1,m5dn.8xlarge,32,128,2.176
AWS,us-east-1,c6i.metal,128,256,5.44
AWS,us-east-1,im4gn.4xlarge,16,64,1.45517
AWS,us-east-1,c6gd.metal,64,128,2.4576
AWS,us-east-1,m5d.2xlarge,8,32,0.452
AWS,us-east-1,c8g.48xlarge,192,384,7.65696
AWS,us-east-1,m5zn.2xlarge,8,32,0.6607
AWS,us-east-1,c5.metal,96,192,4.08
AWS,us-east-1,m7i.24xlarge,96,384,4.8384
AWS,us-east-1,c7a.8xlarge,32,64,1.64224
AWS,us-east-1,r7iz.2xlarge,8,64,0.744
AWS,us-east-1,r8gd.medium,1,8,0.07348
AWS,us-east-1,f2.48xlarge,192,2048,15.84
AWS,us-east-1,r4.large,2,15,0.133
AWS,us-east-1,c7i-flex.large,2,4,0.08479
AWS,us-east-1,i7ie.24xlarge,96,768,12.4752
AWS,us-east-1,r6id.32xlarge,128,1024,9.6768
AWS,us-east-1,c5.18xlarge,72,144,3.06
AWS,us-east-1,m6id.12xlarge,48,192,2.8476
AWS,us-east-1,m5.8xlarge,32,128,1.536
AWS,us-east-1,c5ad.8xlarge,32,64,1.376
AWS,us-east-1,c7i.xlarge,4,8,0.1785
AWS,us-east-1,m6i.4xlarge,16,64,0.768
AWS,us-east-1,m5dn.2xlarge,8,32,0.544
AWS,us-east-1,vt1.24xlarge,96,192,5.2
AWS,us-east-1,c5n.4xlarge,16,42,0.864
AWS,us-east-1,g5.12xlarge,48,192,5.672
AWS,us-east-1,g3.8xlarge,32,244,2.28
AWS,us-east-1,r6idn.16xlarge,64,512,6.25248
AWS,us-east-1,m8g.xlarge,4,16,0.17952
AWS,us-east-1,g4dn.xlarge,4,16,0.526
AWS,us-east-1,c6gd.8xlarge,32,64,1.2288
AWS,us-east-1,c8g.metal-48xl,192,384,7.65696
AWS,us-east-1,x8g.xlarge,4,64,0.3908
AWS,us-east-1,f1.16xlarge,64,976,13.2
AWS,us-east-1,g5.8xlarge,32,128,2.448
AWS,us-east-1,m5zn.6xlarge,24,96,1.982
AWS,us-east-1,x2idn.16xlarge,64,1024,6.669
AWS,us-east-1,m7i-flex.large,2,8,0.09576
AWS,us-east-1,x1e.8xlarge,32,976,6.672
AWS,us-east-1,m6idn.4xlarge,16,64,1.27296
AWS,us-east-1,x1e.32xlarge,128,3904,26.688
AWS,us-east-1,r8gd.48xlarge,192,1536,14.10816
AWS,us-east-1,m6a.16xlarge,64,256,2.7648
AWS,us-east-1,r5d.2xlarge,8,64,0.576
AWS,us-east-1,m6idn.8xlarge,32,128,2.54592
AWS,us-east-1,d3en.2xlarge,8,32,1.051
AWS,us-east-1,r6i.metal,128,1024,8.064
AWS,us-east-1,c7i.24xlarge,96,192,4.284
AWS,us-east-1,r4.8xlarge,32,244,2.128
AWS,us-east-1,c7gd.4xlarge,16,32,0.7258
AWS,us-east-1,u-6tb1.56xlarge,224,6144,46.40391
AWS,us-east-1,r6idn.2xlarge,8,64,0.78156
AWS,us-east-1,m5dn.xlarge,4,16,0.272
AWS,us-east-1,c7i-flex.2xlarge,8,16,0.33915
AWS,us-east-1,r6i.large,2,16,0.126
AWS,us-east-1,m8gd.48xlarge,192,768,11.07072
AWS,us-east-1,r4.xlarge,4,30,0.266
AWS,us-east-1,x2gd.16xlarge,64,1024,5.344
AWS,us-east-1,r8g.large,2,16,0.11782
AWS,us-east-1,z1d.xlarge,4,32,0.372
AWS,us-east-1,r5d.8xlarge,32,256,2.304
AWS,me-south-1,m6i.2xlarge,8,32,0.528
AWS,me-south-1,i3en.xlarge,4,32,0.548
AWS,me-south-1,m5d.12xlarge,48,192,3.326
AWS,me-south-1,m7g.2xlarge,8,32,0.4488
AWS,me-south-1,m5d.xlarge,4,16,0.277
AWS,me-south-1,c5n.large,2,5,0.134
AWS,me-south-1,c5ad.24xlarge,96,192,5.184
AWS,me-south-1,c5ad.8xlarge,32,64,1.728
AWS,me-south-1,c6in.24xlarge,96,192,6.7536
AWS,me-south-1,c5d.xlarge,4,8,0.24
AWS,me-south-1,i3.16xlarge,64,488,6.054
AWS,me-south-1,c5.9xlarge,36,72,1.901
AWS,me-south-1,c6in.metal,128,256,9.0048
AWS,me-south-1,r7g.16xlarge,64,512,4.2187
AWS,me-south-1,m6gd.4xlarge,16,64,0.887
AWS,me-south-1,c6i.24xlarge,96,192,5.0688
AWS,me-south-1,c6g.medium,1,2,0.0425
AWS,me-south-1,i4i.large,2,16,0.208
AWS,me-south-1,c6i.12xlarge,48,96,2.5344
AWS,me-south-1,c5a.large,2,4,0.095
AWS,me-south-1,m6gd.medium,1,4,0.0554
AWS,me-south-1,r5.large,2,16,0.155
AWS,me-south-1,m7g.12xlarge,48,192,2.6928
AWS,me-south-1,m6g.medium,1,4,0.047
AWS,me-south-1,m6gd.large,2,8,0.1109
AWS,me-south-1,c6i.large,2,4,0.1056
AWS,me-south-1,r5.24xlarge,96,768,7.445
AWS,me-south-1,c6in.xlarge,4,8,0.2814
AWS,me-south-1,r5.12xlarge,48,384,3.722
AWS,me-south-1,r5.metal,96,768,7.445
AWS,me-south-1,i3.8xlarge,32,244,3.027
AWS,me-south-1,c5ad.large,2,4,0.108
AWS,me-south-1,r5.xlarge,4,32,0.31
AWS,me-south-1,m6i.16xlarge,64,256,4.224
AWS,me-south-1,c6gn.16xlarge,64,128,3.4304
AWS,me-south-1,c6g.metal,64,128,2.72
AWS,me-south-1,m6i.32xlarge,128,512,8.448
AWS,me-south-1,m6gd.2xlarge,8,32,0.4435
AWS,me-south-1,x2idn.24xlarge,96,1536,12.306
AWS,me-south-1,c5.xlarge,4,8,0.211
AWS,me-south-1,m5.4xlarge,16,64,0.942
AWS,me-south-1,i3.metal,72,512,6.054
AWS,me-south-1,c6g.12xlarge,48,96,2.04
AWS,me-south-1,c6in.large,2,4,0.1407
AWS,me-south-1,r5d.16xlarge,64,512,5.632
AWS,me-south-1,c5n.2xlarge,8,21,0.536
AWS,me-south-1,x2idn.16xlarge,64,1024,8.204
AWS,me-south-1,t4g.medium,2,4,0.0402
AWS,me-south-1,c5.4xlarge,16,32,0.845
AWS,me-south-1,i3en.large,2,16,0.274
AWS,me-south-1,m7g.medium,1,4,0.0561
AWS,me-south-1,m5.2xlarge,8,32,0.471
AWS,me-south-1,i4i.xlarge,4,32,0.416
AWS,me-south-1,g4dn.16xlarge,64,256,5.338
AWS,me-south-1,c6i.16xlarge,64,128,3.3792
AWS,me-south-1,c5d.large,2,4,0.12
AWS,me-south-1,m7g.4xlarge,16,64,0.8976
AWS,me-south-1,m5d.large,2,8,0.139
AWS,me-south-1,c5n.4xlarge,16,42,1.072
AWS,me-south-1,c6i.xlarge,4,8,0.2112
AWS,me-south-1,c5d.2xlarge,8,16,0.48
AWS,me-south-1,x2idn.metal,128,2048,16.408
AWS,me-south-1,inf1.2xlarge,8,16,0.444
AWS,me-south-1,m6i.xlarge,4,16,0.264
AWS,me-south-1,i4i.2xlarge,8,64,0.832
AWS,me-south-1,t4g.nano,2,0,0.005
AWS,me-south-1,r5d.12xlarge,48,384,4.224
AWS,me-south-1,r7g.large,2,16,0.1318
AWS,me-south-1,c5n.metal,72,192,4.824
AWS,me-south-1,t3.small,2,2,0.0251
AWS,me-south-1,i3.2xlarge,8,61,0.757
AWS,me-south-1,c6gn.12xlarge,48,96,2.5728
AWS,me-south-1,m6gd.xlarge,4,16,0.2218
AWS,me-south-1,i4i.metal,128,1024,13.306
AWS,me-south-1,m6i.24xlarge,96,384,6.336
AWS,me-south-1,c6gn.medium,1,2,0.0536
AWS,me-south-1,m6gd.16xlarge,64,256,3.5482
AWS,me-south-1,g4dn.8xlarge,32,128,2.669
AWS,me-south-1,r6g.8xlarge,32,256,1.9853
AWS,me-south-1,r5.4xlarge,16,128,1.241
AWS,me-south-1,r6i.16xlarge,64,512,4.9632
AWS,me-south-1,c6g.8xlarge,32,64,1.36
AWS,me-south-1,r5d.metal,96,768,8.448
AWS,me-south-1,r6i.12xlarge,48,384,3.7224
AWS,me-south-1,r5d.large,2,16,0.176
AWS,me-south-1,i4i.8xlarge,32,256,3.326
AWS,me-south-1,r6g.xlarge,4,32,0.2482
AWS,me-south-1,i4i.12xlarge,48,384,4.99
AWS,me-south-1,r7g.medium,1,8,0.0659
AWS,me-south-1,c6in.12xlarge,48,96,3.3768
AWS,me-south-1,c6g.2xlarge,8,16,0.34
AWS,me-south-1,m6i.12xlarge,48,192,3.168
AWS,me-south-1,t3.xlarge,4,16,0.2006
AWS,me-south-1,m6gd.metal,64,256,3.5482
AWS,me-south-1,t4g.small,2,2,0.0201
AWS,me-south-1,t3.micro,2,1,0.0125
AWS,me-south-1,c5ad.xlarge,4,8,0.216
AWS,me-south-1,c6gn.4xlarge,16,32,0.8576
AWS,me-south-1,c5.24xlarge,96,192,5.069
AWS,me-south-1,i4i.16xlarge,64,512,6.653
AWS,me-south-1,t4g.large,2,8,0.0803
AWS,me-south-1,c6in.4xlarge,16,32,1.1256
AWS,me-south-1,c6g.large,2,4,0.085
AWS,me-south-1,r5.8xlarge,32,256,2.482
AWS,me-south-1,m6g.metal,64,256,3.008
AWS,me-south-1,r7g.metal,64,512,4.2187
AWS,me-south-1,c6g.4xlarge,16,32,0.68
AWS,me-south-1,r6i.4xlarge,16,128,1.2408
AWS,me-south-1,r7g.2xlarge,8,64,0.5273
AWS,me-south-1,m5.large,2,8,0.118
AWS,me-south-1,c6i.4xlarge,16,32,0.8448
AWS,me-south-1,c5a.8xlarge,32,64,1.52
AWS,me-south-1,g4dn.12xlarge,48,192,4.798
AWS,me-south-1,m5.24xlarge,96,384,5.65
AWS,me-south-1,r7g.xlarge,4,32,0.2637
AWS,me-south-1,m6gd.8xlarge,32,128,1.7741
AWS,me-south-1,r5.2xlarge,8,64,0.62
AWS,me-south-1,t4g.micro,2,1,0.01
AWS,me-south-1,m5.metal,96,384,5.65
AWS,me-south-1,r6i.8xlarge,32,256,2.4816
AWS,me-south-1,c6in.2xlarge,8,16,0.5628
AWS,me-south-1,c6i.8xlarge,32,64,1.6896
AWS,me-south-1,c6g.xlarge,4,8,0.17
AWS,me-south-1,m7g.8xlarge,32,128,1.7952
AWS,me-south-1,r6g.medium,1,8,0.062
AWS,me-south-1,r6i.24xlarge,96,768,7.4448
AWS,me-south-1,r6g.12xlarge,48,384,2.9779
AWS,me-south-1,m6g.large,2,8,0.094
AWS,me-south-1,r6i.xlarge,4,32,0.3102
AWS,me-south-1,m7g.16xlarge,64,256,3.5904
AWS,me-south-1,r6g.16xlarge,64,512,3.9706
AWS,me-south-1,i3en.12xlarge,48,384,6.571
AWS,me-south-1,m5d.metal,96,384,6.653
AWS,me-south-1,c6gn.8xlarge,32,64,1.7152
AWS,me-south-1,c5a.2xlarge,8,16,0.38
AWS,me-south-1,c5.metal,96,192,5.069
AWS,me-south-1,m6g.12xlarge,48,192,2.256
AWS,me-south-1,c5n.9xlarge,36,96,2.412
AWS,me-south-1,c5a.12xlarge,48,96,2.28
AWS,me-south-1,i3en.2xlarge,8,64,1.095
AWS,me-south-1,m5.8xlarge,32,128,1.883
AWS,me-south-1,i4i.32xlarge,128,1024,13.3056
AWS,me-south-1,c5d.18xlarge,72,144,4.316
AWS,me-south-1,c5d.9xlarge,36,72,2.158
AWS,me-south-1,c5.12xlarge,48,96,2.534
AWS,me-south-1,m7g.metal,64,256,3.5904
AWS,me-south-1,r6g.2xlarge,8,64,0.4963
AWS,me-south-1,r6g.large,2,16,0.1241
AWS,me-south-1,c5n.xlarge,4,10,0.268
AWS,me-south-1,m5d.16xlarge,64,256,4.435
AWS,me-south-1,c6i.2xlarge,8,16,0.4224
AWS,me-south-1,c5.18xlarge,72,144,3.802
AWS,me-south-1,m5d.8xlarge,32,128,2.218
AWS,me-south-1,m5d.24xlarge,96,384,6.653
AWS,me-south-1,m6g.2xlarge,8,32,0.376
AWS,me-south-1,r6g.metal,64,512,3.9706
AWS,me-south-1,c6i.32xlarge,128,256,6.7584
AWS,me-south-1,r5d.2xlarge,8,64,0.704
AWS,me-south-1,c5a.xlarge,4,8,0.19
AWS,me-south-1,m6i.8xlarge,32,128,2.112
AWS,me-south-1,c5ad.2xlarge,8,16,0.432
AWS,me-south-1,m5d.2xlarge,8,32,0.554
AWS,me-south-1,m5.xlarge,4,16,0.235
AWS,me-south-1,m6g.16xlarge,64,256,3.008
AWS,me-south-1,m7g.xlarge,4,16,0.2244
AWS,me-south-1,m5.12xlarge,48,192,2.825
AWS,me-south-1,m6g.8xlarge,32,128,1.504
AWS,me-south-1,i3.4xlarge,16,122,1.514
AWS,me-south-1,c5a.16xlarge,64,128,3.04
AWS,me-south-1,r5d.4xlarge,16,128,1.408
AWS,me-south-1,m7g.large,2,8,0.1122
AWS,me-south-1,c6gn.xlarge,4,8,0.2144
AWS,me-south-1,r6g.4xlarge,16,128,0.9926
AWS,me-south-1,r5.16xlarge,64,512,4.963
AWS,me-south-1,c6in.8xlarge,32,64,2.2512
AWS,me-south-1,m6gd.12xlarge,48,192,2.6611
AWS,me-south-1,inf1.24xlarge,96,192,5.786
AWS,me-south-1,c5a.24xlarge,96,192,4.56
AWS,me-south-1,c5d.4xlarge,16,32,0.959
AWS,me-south-1,inf1.6xlarge,24,48,1.447
AWS,me-south-1,i3en.24xlarge,96,768,13.142
AWS,me-south-1,t3.medium,2,4,0.0502
AWS,me-south-1,g4dn.metal,96,384,9.596
AWS,me-south-1,g4dn.4xlarge,16,64,1.477
AWS,me-south-1,m6g.4xlarge,16,64,0.752
AWS,me-south-1,c5.2xlarge,8,16,0.422
AWS,me-south-1,t4g.xlarge,4,16,0.1606
AWS,me-south-1,i3en.6xlarge,24,192,3.286
AWS,me-south-1,x2idn.32xlarge,128,2048,16.408
AWS,me-south-1,r6i.32xlarge,128,1024,9.9264
AWS,me-south-1,m6g.xlarge,4,16,0.188
AWS,me-south-1,c6gn.2xlarge,8,16,0.4288
AWS,me-south-1,i4i.4xlarge,16,128,1.663
AWS,me-south-1,c5a.4xlarge,16,32,0.76
AWS,me-south-1,i3en.metal,96,768,13.142
AWS,me-south-1,t4g.2xlarge,8,32,0.3213
AWS,me-south-1,r5d.24xlarge,96,768,8.448
AWS,me-south-1,c5.large,2,4,0.106
AWS,me-south-1,inf1.xlarge,4,8,0.28
AWS,me-south-1,c5ad.16xlarge,64,128,3.456
AWS,me-south-1,c5ad.4xlarge,16,32,0.864
AWS,me-south-1,i3.xlarge,4,30,0.378
AWS,me-south-1,c6in.16xlarge,64,128,4.5024
AWS,me-south-1,c6i.metal,128,256,6.7584
AWS,me-south-1,t3.large,2,8,0.1003
AWS,me-south-1,r6i.large,2,16,0.1551
AWS,me-south-1,i4i.24xlarge,96,768,9.9792
AWS,me-south-1,r7g.4xlarge,16,128,1.0547
AWS,me-south-1,m5.16xlarge,64,256,3.766
AWS,me-south-1,i3en.3xlarge,12,96,1.643
AWS,me-south-1,i3.large,2,15,0.189
AWS,me-south-1,r6i.2xlarge,8,64,0.6204
AWS,me-south-1,m6i.metal,128,512,8.448
AWS,me-south-1,r7g.12xlarge,48,384,3.164
AWS,me-south-1,c6in.32xlarge,128,256,9.0048
AWS,me-south-1,t3.nano,2,0,0.0063
AWS,me-south-1,m6i.4xlarge,16,64,1.056
AWS,me-south-1,c6g.16xlarge,64,128,2.72
AWS,me-south-1,c6gn.large,2,4,0.1072
AWS,me-south-1,r7g.8xlarge,32,256,2.1094
AWS,me-south-1,g4dn.2xlarge,8,32,0.922
AWS,me-south-1,m5d.4xlarge,16,64,1.109
AWS,me-south-1,r5d.xlarge,4,32,0.352
AWS,me-south-1,c5ad.12xlarge,48,96,2.592
AWS,me-south-1,c5n.18xlarge,72,192,4.824
AWS,me-south-1,m6i.large,2,8,0.132
AWS,me-south-1,r5d.8xlarge,32,256,2.816
AWS,me-south-1,t3.2xlarge,8,32,0.4013
AWS,me-south-1,g4dn.xlarge,4,16,0.645
AWS,me-south-1,r6i.metal,128,1024,9.9264
AWS,eu-central-1,m6id.8xlarge,32,128,2.2848
AWS,eu-central-1,m7a.xlarge,4,16,0.27772
AWS,eu-central-1,z1d.xlarge,4,32,0.45
AWS,eu-central-1,r7i.large,2,16,0.1596
AWS,eu-central-1,c4.4xlarge,16,30,0.909
AWS,eu-central-1,g4dn.metal,96,384,9.78
AWS,eu-central-1,c8g.8xlarge,32,64,1.4512
AWS,eu-central-1,m6idn.24xlarge,96,384,9.09792
AWS,eu-central-1,m5d.4xlarge,16,64,1.088
AWS,eu-central-1,m5n.large,2,8,0.141
AWS,eu-central-1,m5dn.12xlarge,48,192,3.888
AWS,eu-central-1,r7a.24xlarge,96,768,8.80992
AWS,eu-central-1,m7a.large,2,8,0.13886
AWS,eu-central-1,g5.24xlarge,96,384,10.18405
AWS,eu-central-1,m7g.2xlarge,8,32,0.391
AWS,eu-central-1,m6idn.4xlarge,16,64,1.51632
AWS,eu-central-1,r5.8xlarge,32,256,2.432
AWS,eu-central-1,r7g.large,2,16,0.1292
AWS,eu-central-1,m8gd.24xlarge,96,384,6.6624
AWS,eu-central-1,m7i.12xlarge,48,192,2.898
AWS,eu-central-1,x2iedn.24xlarge,96,3072,28.011
AWS,eu-central-1,m5dn.8xlarge,32,128,2.592
AWS,eu-central-1,g6e.2xlarge,8,64,2.8035
AWS,eu-central-1,g4ad.8xlarge,32,128,2.168
AWS,eu-central-1,c5ad.12xlarge,48,96,2.4
AWS,eu-central-1,c5a.12xlarge,48,96,2.088
AWS,eu-central-1,c5ad.4xlarge,16,32,0.8
AWS,eu-central-1,i8g.large,2,16,0.2046
AWS,eu-central-1,m6idn.16xlarge,64,256,6.06528
AWS,eu-central-1,c6in.24xlarge,96,192,6.1992
AWS,eu-central-1,t2.2xlarge,8,32,0.4288
AWS,eu-central-1,t3a.2xlarge,8,32,0.3456
AWS,eu-central-1,m5.2xlarge,8,32,0.46
AWS,eu-central-1,d3.8xlarge,32,256,5.26448
AWS,eu-central-1,z1d.2xlarge,8,64,0.9
AWS,eu-central-1,c7i-flex.xlarge,4,8,0.19352
AWS,eu-central-1,r7gd.12xlarge,48,384,3.9236
AWS,eu-central-1,m5.metal,96,384,5.52
AWS,eu-central-1,r7a.16xlarge,64,512,5.87328
AWS,eu-central-1,m7g.8xlarge,32,128,1.5642
AWS,eu-central-1,r5dn.2xlarge,8,64,0.796
AWS,eu-central-1,c8gd.metal-48xl,192,384,10.8768
AWS,eu-central-1,r5n.metal,96,768,8.544
AWS,eu-central-1,c7i.2xlarge,8,16,0.4074
AWS,eu-central-1,c6i.8xlarge,32,64,1.552
AWS,eu-central-1,r5a.4xlarge,16,128,1.096
AWS,eu-central-1,c6in.16xlarge,64,128,4.1328
AWS,eu-central-1,c6gd.metal,64,128,2.848
AWS,eu-central-1,m4.xlarge,4,16,0.24
AWS,eu-central-1,i7ie.48xlarge,192,1536,29.808
AWS,eu-central-1,r7gd.metal,64,512,5.2315
AWS,eu-central-1,g6e.8xlarge,32,256,5.66252
AWS,eu-central-1,c6a.24xlarge,96,192,4.1904
AWS,eu-central-1,c8g.12xlarge,48,96,2.1768
AWS,eu-central-1,c7a.2xlarge,8,16,0.46852
AWS,eu-central-1,c7gd.4xlarge,16,32,0.8392
AWS,eu-central-1,r5b.xlarge,4,32,0.356
AWS,eu-central-1,m5a.24xlarge,96,384,4.992
AWS,eu-central-1,c5d.18xlarge,72,144,3.996
AWS,eu-central-1,m6a.2xlarge,8,32,0.414
AWS,eu-central-1,c7a.xlarge,4,8,0.23426
AWS,eu-central-1,r7a.32xlarge,128,1024,11.74656
AWS,eu-central-1,c6i.24xlarge,96,192,4.656
AWS,eu-central-1,m8gd.12xlarge,48,192,3.3312
AWS,eu-central-1,c5a.16xlarge,64,128,2.784
AWS,eu-central-1,m8gd.medium,1,4,0.0694
AWS,eu-central-1,c8g.xlarge,4,8,0.1814
AWS,eu-central-1,m7g.12xlarge,48,192,2.3462
AWS,eu-central-1,i7ie.metal-24xl,96,768,14.904
AWS,eu-central-1,is4gen.xlarge,4,24,0.6885
AWS,eu-central-1,p3.8xlarge,32,244,15.292
AWS,eu-central-1,m6g.4xlarge,16,64,0.736
AWS,eu-central-1,m6in.4xlarge,16,64,1.31976
AWS,eu-central-1,m8g.48xlarge,192,768,10.32384
AWS,eu-central-1,c4.2xlarge,8,15,0.454
AWS,eu-central-1,m7a.metal-48xl,192,768,13.33056
AWS,eu-central-1,x1.16xlarge,64,976,9.337
AWS,eu-central-1,g4dn.2xlarge,8,32,0.94
AWS,eu-central-1,r8g.4xlarge,16,128,1.13696
AWS,eu-central-1,i3.xlarge,4,30,0.372
AWS,eu-central-1,r6id.xlarge,4,32,0.3633
AWS,eu-central-1,m7a.medium,1,4,0.06943
AWS,eu-central-1,x2iedn.xlarge,4,128,1.16713
